what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1576361712252
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1576362461908
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1576362463522
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1576362496203
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1576362501324
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1576362809492
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1576362811582
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1576362978014
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1576362982431
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1576362982531
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.selectAll",1576362985547
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1576362987093
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1576362993563
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1576362995533
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1576363319071
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1576363321443
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.selectAll",1576363323699
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1576363324502
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1576363326980
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1576363391699
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.selectAll",1576363393199
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1576363394746
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.selectAll",1576363396250
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1576363397498
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1576363399975
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1576363508832
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1576363510919
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.selectAll",1576363512922
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1576363513815
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1576363527225
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1576363639605
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1576363642697
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.selectAll",1576363644047
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1576363644918
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1576363648130
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1576363721645
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1576363728592
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.selectAll",1576363731050
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1576363733047
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1576363737800
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1576363826326
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1576363832403
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.selectAll",1576363834550
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1576363836219
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1576363838485
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1576365112325
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1576365114660
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1576459133178
started,bundle,org.eclipse.epp.usagedata.ui,1.3.1.R201106061540,"org.eclipse.epp.usagedata.ui",1576459133242
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1576459133501
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1576459136335
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.selectAll",1576459138413
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1576459140254
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.selectAll",1576459141792
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1576459146386
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1576459148980
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1576459309930
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1576459312267
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1576460388819
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1576460391795
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.selectAll",1576460395104
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1576460396597
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1576460416916
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1576460432961
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1576460433039
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1576461469829
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1576461472130
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.selectAll",1576461473055
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1576461473712
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1576461476714
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1576462603474
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1576462605178
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1576462859042
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1576462860712
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.selectAll",1576462862022
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1576462863100
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1576462865260
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1576462916661
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1576462918570
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.selectAll",1576462919885
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1576462920638
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1576462922585
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1576462964022
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.selectAll",1576462965728
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1576462966498
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.selectAll",1576462967979
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1576462968799
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1576462976837
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1576463222723
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1576463224424
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1576463231178
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1576463431892
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.selectAll",1576463434228
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1576463435535
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1576463436402
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.selectAll",1576463438069
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1576463438741
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1576463441407
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1576463953855
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1576463955940
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.selectAll",1576463956855
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1576463957546
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1576463960702
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1576463965525
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1576463969428
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1576463993814
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1576463996722
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.selectAll",1576463998010
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1576463999185
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1576464003883
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1576464045938
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1576464048544
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.selectAll",1576464050174
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1576464051196
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1576464054571
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1576466160652
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1576466162656
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1576466206902
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1576466209321
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1576466787488
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1576466789387
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.selectAll",1576466790455
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1576466791411
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1576466793501
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1576467486196
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1576467488141
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1576468402110
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1576468403144
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1576469054241
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.selectAll",1576469056747
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1576469057823
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.selectAll",1576469059801
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1576469060929
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1576469063340
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1576470084056
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.selectAll",1576470085832
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1576470086726
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.selectAll",1576470089194
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1576470089716
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1576470097597
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1576470411523
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1576470414894
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.selectAll",1576470416392
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1576470417405
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1576470420686
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1576470524177
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1576470527306
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1576470693469
activated,perspective,org.eclipse.jst.j2ee.ui,,"org.eclipse.jst.j2ee.J2EEPerspective",1576516127211
started,bundle,org.eclipse.osgi,3.7.2.v20120110-1415,"org.eclipse.osgi",1576516127212
started,bundle,org.eclipse.equinox.simpleconfigurator,1.0.200.v20110815-1438,"org.eclipse.equinox.simpleconfigurator",1576516127213
started,bundle,com.ibm.icu,4.4.2.v20110823,"com.ibm.icu",1576516127213
started,bundle,org.eclipse.compare.core,3.5.200.I20110208-0800,"org.eclipse.compare.core",1576516127214
started,bundle,org.eclipse.core.contenttype,3.4.100.v20110423-0524,"org.eclipse.core.contenttype",1576516127214
started,bundle,org.eclipse.core.databinding.observable,1.4.0.I20110222-0800,"org.eclipse.core.databinding.observable",1576516127216
started,bundle,org.eclipse.core.expressions,3.4.300.v20110228,"org.eclipse.core.expressions",1576516127216
started,bundle,org.eclipse.core.filebuffers,3.5.200.v20110928-1504,"org.eclipse.core.filebuffers",1576516127216
started,bundle,org.eclipse.core.filesystem,1.3.100.v20110423-0524,"org.eclipse.core.filesystem",1576516127216
started,bundle,org.eclipse.core.jobs,3.5.101.v20120113-1953,"org.eclipse.core.jobs",1576516127216
started,bundle,org.eclipse.core.net,1.2.100.I20110511-0800,"org.eclipse.core.net",1576516127216
started,bundle,org.eclipse.core.resources,3.7.101.v20120125-1505,"org.eclipse.core.resources",1576516127216
started,bundle,org.eclipse.core.runtime,3.7.0.v20110110,"org.eclipse.core.runtime",1576516127216
started,bundle,org.eclipse.core.runtime.compatibility,3.2.100.v20100505,"org.eclipse.core.runtime.compatibility",1576516127218
started,bundle,org.eclipse.core.runtime.compatibility.auth,3.2.200.v20110110,"org.eclipse.core.runtime.compatibility.auth",1576516127218
started,bundle,org.eclipse.core.variables,3.2.500.v20110928-1503,"org.eclipse.core.variables",1576516127218
started,bundle,org.eclipse.debug.core,3.7.1.v20111129-2031,"org.eclipse.debug.core",1576516127219
started,bundle,org.eclipse.emf.common,2.7.0.v20120127-1122,"org.eclipse.emf.common",1576516127219
started,bundle,org.eclipse.emf.common.ui,2.7.0.v20120130-0943,"org.eclipse.emf.common.ui",1576516127219
started,bundle,org.eclipse.emf.ecore,2.7.0.v20120127-1122,"org.eclipse.emf.ecore",1576516127219
started,bundle,org.eclipse.emf.ecore.xmi,2.7.0.v20120127-1122,"org.eclipse.emf.ecore.xmi",1576516127219
started,bundle,org.eclipse.emf.edit,2.7.2.v20120130-0943,"org.eclipse.emf.edit",1576516127219
started,bundle,org.eclipse.emf.edit.ui,2.7.0.v20120130-0943,"org.eclipse.emf.edit.ui",1576516127219
started,bundle,org.eclipse.epp.mpc.ui,1.1.1.I20110907-0947,"org.eclipse.epp.mpc.ui",1576516127219
started,bundle,org.eclipse.epp.usagedata.gathering,1.3.1.R201106061540,"org.eclipse.epp.usagedata.gathering",1576516127219
started,bundle,org.eclipse.epp.usagedata.recording,1.3.1.R201106061540,"org.eclipse.epp.usagedata.recording",1576516127219
started,bundle,org.eclipse.equinox.app,1.3.100.v20110321,"org.eclipse.equinox.app",1576516127219
started,bundle,org.eclipse.equinox.common,3.6.0.v20110523,"org.eclipse.equinox.common",1576516127219
started,bundle,org.eclipse.equinox.ds,1.3.1.R37x_v20110701,"org.eclipse.equinox.ds",1576516127220
started,bundle,org.eclipse.equinox.event,1.2.100.v20110502,"org.eclipse.equinox.event",1576516127220
started,bundle,org.eclipse.equinox.p2.core,2.1.1.v20120113-1346,"org.eclipse.equinox.p2.core",1576516127221
started,bundle,org.eclipse.equinox.p2.directorywatcher,1.0.300.v20110815-1419,"org.eclipse.equinox.p2.directorywatcher",1576516127221
started,bundle,org.eclipse.equinox.p2.engine,2.1.1.R37x_v20111003,"org.eclipse.equinox.p2.engine",1576516127221
started,bundle,org.eclipse.equinox.p2.metadata,2.1.0.v20110815-1419,"org.eclipse.equinox.p2.metadata",1576516127222
started,bundle,org.eclipse.equinox.p2.metadata.repository,1.2.0.v20110815-1419,"org.eclipse.equinox.p2.metadata.repository",1576516127222
started,bundle,org.eclipse.equinox.p2.operations,2.1.1.R37x_v20111111,"org.eclipse.equinox.p2.operations",1576516127223
started,bundle,org.eclipse.equinox.p2.reconciler.dropins,1.1.100.v20110815-1419,"org.eclipse.equinox.p2.reconciler.dropins",1576516127223
started,bundle,org.eclipse.equinox.p2.repository,2.1.1.v20120113-1346,"org.eclipse.equinox.p2.repository",1576516127224
started,bundle,org.eclipse.equinox.p2.ui.sdk.scheduler,1.0.100.v20110815-1419,"org.eclipse.equinox.p2.ui.sdk.scheduler",1576516127224
started,bundle,org.eclipse.equinox.p2.updatechecker,1.1.200.v20110815-1419,"org.eclipse.equinox.p2.updatechecker",1576516127225
started,bundle,org.eclipse.equinox.preferences,3.4.2.v20120111-2020,"org.eclipse.equinox.preferences",1576516127225
started,bundle,org.eclipse.equinox.registry,3.5.101.R37x_v20110810-1611,"org.eclipse.equinox.registry",1576516127225
started,bundle,org.eclipse.equinox.security,1.1.1.R37x_v20110822-1018,"org.eclipse.equinox.security",1576516127226
started,bundle,org.eclipse.equinox.util,1.0.300.v20110502,"org.eclipse.equinox.util",1576516127226
started,bundle,org.eclipse.help,3.5.100.v20110426,"org.eclipse.help",1576516127226
started,bundle,org.eclipse.jdt.apt.core,3.3.500.v20110420-1015,"org.eclipse.jdt.apt.core",1576516127226
started,bundle,org.eclipse.jdt.apt.pluggable.core,1.0.400.v20110305-1450,"org.eclipse.jdt.apt.pluggable.core",1576516127227
started,bundle,org.eclipse.jdt.core,3.7.3.v20120119-1537,"org.eclipse.jdt.core",1576516127227
started,bundle,org.eclipse.jdt.core.manipulation,1.4.0.v20110928-1453,"org.eclipse.jdt.core.manipulation",1576516127227
started,bundle,org.eclipse.jdt.launching,3.6.1.v20111006_r372,"org.eclipse.jdt.launching",1576516127227
started,bundle,org.eclipse.jdt.launching.macosx,3.2.100.v20111006_r372,"org.eclipse.jdt.launching.macosx",1576516127227
started,bundle,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui",1576516127227
started,bundle,org.eclipse.jem,2.0.501.v201111030500,"org.eclipse.jem",1576516127227
started,bundle,org.eclipse.jem.util,2.1.100.v201103021400,"org.eclipse.jem.util",1576516127227
started,bundle,org.eclipse.jem.workbench,2.0.400.v201104251400,"org.eclipse.jem.workbench",1576516127227
started,bundle,org.eclipse.jface,3.7.0.v20110928-1505,"org.eclipse.jface",1576516127227
started,bundle,org.eclipse.jpt.common.core,1.0.2.v201111103010,"org.eclipse.jpt.common.core",1576516127227
started,bundle,org.eclipse.jpt.jpa.core,3.0.2.v201201243020,"org.eclipse.jpt.jpa.core",1576516127227
started,bundle,org.eclipse.jsch.core,1.1.300.I20110514-0800,"org.eclipse.jsch.core",1576516127227
started,bundle,org.eclipse.jst.common.frameworks,1.1.501.v201201190400,"org.eclipse.jst.common.frameworks",1576516127227
started,bundle,org.eclipse.jst.common.project.facet.core,1.4.200.v201103170302,"org.eclipse.jst.common.project.facet.core",1576516127227
started,bundle,org.eclipse.jst.j2ee,1.1.503.v201202090300,"org.eclipse.jst.j2ee",1576516127228
started,bundle,org.eclipse.jst.j2ee.core,1.2.102.v201202090300,"org.eclipse.jst.j2ee.core",1576516127228
started,bundle,org.eclipse.jst.j2ee.navigator.ui,1.1.501.v201107261503,"org.eclipse.jst.j2ee.navigator.ui",1576516127228
started,bundle,org.eclipse.jst.j2ee.ui,1.1.503.v201201190400,"org.eclipse.jst.j2ee.ui",1576516127228
started,bundle,org.eclipse.jst.j2ee.web,1.1.502.v201202090300,"org.eclipse.jst.j2ee.web",1576516127228
started,bundle,org.eclipse.jst.j2ee.webservice,1.1.400.v201004110600,"org.eclipse.jst.j2ee.webservice",1576516127228
started,bundle,org.eclipse.jst.j2ee.webservice.ui,1.1.500.v201105122000,"org.eclipse.jst.j2ee.webservice.ui",1576516127228
started,bundle,org.eclipse.jst.jee,1.0.402.v201202021530,"org.eclipse.jst.jee",1576516127228
started,bundle,org.eclipse.jst.jee.ui,1.0.401.v201202011107,"org.eclipse.jst.jee.ui",1576516127228
started,bundle,org.eclipse.jst.server.core,1.2.202.v20110419,"org.eclipse.jst.server.core",1576516127228
started,bundle,org.eclipse.jst.server.tomcat.core,1.1.301.v20111010_1242,"org.eclipse.jst.server.tomcat.core",1576516127228
started,bundle,org.eclipse.jst.ws.jaxrs.core,1.0.301.v201108240656,"org.eclipse.jst.ws.jaxrs.core",1576516127228
started,bundle,org.eclipse.jst.ws.jaxws.utils,1.0.100.v201201031437,"org.eclipse.jst.ws.jaxws.utils",1576516127228
started,bundle,org.eclipse.ltk.core.refactoring,3.5.201.r372_v20111101-0700,"org.eclipse.ltk.core.refactoring",1576516127228
started,bundle,org.eclipse.ltk.ui.refactoring,3.6.0.v20110928-1453,"org.eclipse.ltk.ui.refactoring",1576516127228
started,bundle,org.eclipse.mylyn.bugzilla.core,3.6.5.v20120123-0100,"org.eclipse.mylyn.bugzilla.core",1576516127228
started,bundle,org.eclipse.mylyn.bugzilla.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.bugzilla.ui",1576516127228
started,bundle,org.eclipse.mylyn.commons.identity,0.8.0.v20110608-1400,"org.eclipse.mylyn.commons.identity",1576516127229
started,bundle,org.eclipse.mylyn.commons.net,3.6.0.v20110608-1400,"org.eclipse.mylyn.commons.net",1576516127229
started,bundle,org.eclipse.mylyn.commons.ui,3.6.1.v20110720-0100,"org.eclipse.mylyn.commons.ui",1576516127229
started,bundle,org.eclipse.mylyn.context.core,3.6.1.v20110720-0100,"org.eclipse.mylyn.context.core",1576516127229
started,bundle,org.eclipse.mylyn.context.ui,3.6.1.v20120112-0100,"org.eclipse.mylyn.context.ui",1576516127229
started,bundle,org.eclipse.mylyn.monitor.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.monitor.ui",1576516127229
started,bundle,org.eclipse.mylyn.tasks.ui,3.6.5.v20120215-0100,"org.eclipse.mylyn.tasks.ui",1576516127229
started,bundle,org.eclipse.mylyn.team.ui,3.6.1.v20110825-0100,"org.eclipse.mylyn.team.ui",1576516127229
started,bundle,org.eclipse.search,3.7.0.v20110928-1504,"org.eclipse.search",1576516127229
started,bundle,org.eclipse.team.core,3.6.0.I20110525-0800,"org.eclipse.team.core",1576516127229
started,bundle,org.eclipse.team.cvs.core,3.3.400.I20110510-0800,"org.eclipse.team.cvs.core",1576516127229
started,bundle,org.eclipse.team.cvs.ui,3.3.401.v20120126-1227,"org.eclipse.team.cvs.ui",1576516127229
started,bundle,org.eclipse.team.ui,3.6.101.R37x_v20111109-0800,"org.eclipse.team.ui",1576516127229
started,bundle,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui",1576516127230
started,bundle,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console",1576516127230
